Seizure DateTime,CallTypeId,ALI Latitude,ALI Longitude,Cell Tower Address
3/3/2020 1:40,911 Calls,36.058578,-86.699745,5067 COLEMONT DR - N
3/3/2020 1:40,911 Calls,36.255076,-86.715903,619 DUE WEST AVE - NE SECTOR
3/3/2020 1:41,911 Calls,36.180081,-86.601233,3333 LEBANON PIKE - SE
3/3/2020 1:41,911 Calls,36.179706,-86.688845,610G BEN ALLEN RD - SE
3/3/2020 1:41,911 Calls,36.200445,-86.357303,WIRELESS 911 CALLER
3/3/2020 1:42,911 Calls,35.755424,-86.872269,2541 PLAINVIEW LN RD - N
3/3/2020 1:43,911 Calls,36.175586,-86.600268,4310 CENTRAL PIKE / LOC B - NW SECTOR
3/3/2020 1:43,911 Calls,36.161671,-86.791284,320 11TH AVE N - NE
3/3/2020 1:43,911 Calls,36.058556,-86.699745,5067 COLEMONT DR - SE
3/3/2020 1:43,911 Calls,36.177957,-86.58175,4310 CENTRAL PIKE / LOC B - NW SECTOR
3/3/2020 1:43,911 Calls,36.184405,-86.595654,WIRELESS CALLER
3/3/2020 1:44,911 Calls,36.175361,-86.770191,329 BEN ALLEN RD - SE SECTOR
3/3/2020 1:44,911 Calls,36.162733,-86.774869,WIRELESS CALLER
3/3/2020 1:44,911 Calls,36.180114,-86.601276,3333 LEBANON PIKE - SE
3/3/2020 1:44,911 Calls,36.187377,-86.629021,4940 OLD HICKORY BLVD - SW SECTOR
3/3/2020 1:45,911 Calls,36.17403,-86.745408,WIRELESS CALLER
3/3/2020 1:45,911 Calls,36.196766,-86.753433,1316 JEWEL ST - SECTOR NE
3/3/2020 1:46,911 Calls,36.175489,-86.796691,1608F ROSA L PARKS BLVD - S
3/3/2020 1:46,911 Calls,36.175178,-86.810918,WIRELESS CALLER
3/3/2020 1:46,911 Calls,36.182206,-86.759698,10-C LUCILLE STREET - SE SECTOR
3/3/2020 1:46,911 Calls,36.173408,-86.739035,WIRELESS CALLER
3/3/2020 1:47,911 Calls,36.180371,-86.531131,4310 CENTRAL PIKE - SE
3/3/2020 1:47,911 Calls,36.176938,-86.878617,3744B ANNEX AVE - N
3/3/2020 1:48,911 Calls,36.252769,-86.71865,105 W WEBSTER ST - SE
3/3/2020 1:48,911 Calls,36.217922,-86.754098,329 BEN ALLEN RD - W SECTOR
3/3/2020 1:49,911 Calls,36.174932,-86.647582,WIRELESS CALLER
3/3/2020 1:49,911 Calls,36.184931,-86.61031,3333 LEBANON PIKE - SE
3/3/2020 1:49,911 Calls,36.17564,-86.816046,2101 E HEIMAN ST - N
3/3/2020 1:49,911 Calls,36.173065,-86.808729,2101 E HEIMAN ST - SE
3/3/2020 1:49,911 Calls,36.248767,-86.730988,WIRELESS CALLER
3/3/2020 1:49,911 Calls,36.05803,-86.639814,660 BELL RD
3/3/2020 1:50,911 Calls,36.169823,-86.812958,2101 E HEIMAN ST - N
3/3/2020 1:51,911 Calls,36.209296,-86.713092,2002 CAHAL AVE - N
3/3/2020 1:51,911 Calls,36.156017,-86.775148,WIRELESS CALLER
3/3/2020 1:52,911 Calls,36.173043,-86.740279,WIRELESS CALLER
3/3/2020 1:52,911 Calls,36.173538,-86.751762,411-C Fatherland ST - NE Sector
3/3/2020 1:52,911 Calls,36.173859,-86.762874,859 GRANADA AVE - S
3/3/2020 1:53,911 Calls,36.146951,-86.879818,403 ACHIEVEMENT DR
3/3/2020 1:53,911 Calls,36.175125,-86.811926,2101-D HEIMAN ST - SECTOR N
3/3/2020 1:53,911 Calls,36.17358,-86.794159,935 SCOVEL ST
3/3/2020 1:53,911 Calls,36.173548,-86.751759,411-C Fatherland ST - NE Sector
3/3/2020 1:54,911 Calls,36.165447,-86.780105,121 4TH AV - SECTOR N S
3/3/2020 1:55,911 Calls,36.175736,-86.747489,1051G CHICAMAUGA AVE - S
3/3/2020 1:56,911 Calls,36.185047,-86.74826,1051 B CHICAMAUGA AVE - S Sector
3/3/2020 1:56,911 Calls,36.164954,-86.77989,600 DR MARTIN L KING JR BLVD - NE
3/3/2020 1:57,911 Calls,36.179073,-86.735494,1051 CHICAMAUGA AVE - SECTOR SE
3/3/2020 1:57,911 Calls,36.171005,-86.790619,WIRELESS CALLER
3/3/2020 1:57,911 Calls,36.185047,-86.74826,1051 B CHICAMAUGA AVE - S Sector
3/3/2020 1:58,911 Calls,36.143551,-86.667648,571 CLARIDGE DR - W Sector
3/3/2020 1:58,911 Calls,36.185047,-86.74826,1051 B CHICAMAUGA AVE - S Sector
3/3/2020 1:58,911 Calls,36.173333,-86.796134,907 12TH AV N - N
3/3/2020 1:59,911 Calls,36.175736,-86.751952,WIRELESS CALLER
3/3/2020 1:59,911 Calls,36.175951,-86.740859,WIRELESS CALLER
3/3/2020 1:59,911 Calls,36.248628,-86.730623,105 W WEBSTER ST - SW
3/3/2020 1:59,911 Calls,36.174747,-86.669212,2817 LEALTO CT - SECTOR SE
3/3/2020 1:59,911 Calls,36.17548,-86.726227,2004 CAHAL AVE - S Sector
3/3/2020 1:59,911 Calls,36.175715,-86.757338,861C GRANADA AV - S
3/3/2020 1:59,911 Calls,36.175221,-86.755579,859 GRANADA AVE - S
3/3/2020 2:00,911 Calls,36.154633,-86.7845,PRELIM 1033 DEMONBREUN ST - SE Sector
3/3/2020 2:00,911 Calls,36.182045,-86.74927,WIRELESS CALLER
3/3/2020 2:00,911 Calls,36.176723,-86.812613,2101-D HEIMAN ST - SECTOR N
3/3/2020 2:00,911 Calls,,,310 N 9TH ST
3/3/2020 2:01,911 Calls,36.183674,-86.624687,4914 OLD HICKORY BLVD - S Sector
3/3/2020 2:01,911 Calls,36.167412,-86.779953,300 JAMES ROBERTSON PKY - NE Sector
3/3/2020 2:01,911 Calls,36.062815,-86.724615,WIRELESS CALLER
3/3/2020 2:01,911 Calls,36.183558,-86.610868,WIRELESS CALLER
3/3/2020 2:02,911 Calls,36.176412,-86.69627,824 DUE WEST AV - SECTOR SE N
3/3/2020 2:02,911 Calls,36.177914,-86.802249,1409 JEFFERSON STREET - N SECTOR
3/3/2020 2:03,911 Calls,36.17197,-86.80933,WIRELESS CALLER
3/3/2020 2:03,911 Calls,36.177678,-86.699939,2002 CAHAL AVE - SE
3/3/2020 2:03,911 Calls,36.173666,-86.797807,1608F ROSA L PARKS BLVD - S
3/3/2020 2:03,911 Calls,36.190724,-86.762595,WIRELESS CALLER
3/3/2020 2:04,911 Calls,36.048996,-86.722038,5646-B AMALIE DR - SE Sector
3/3/2020 2:05,911 Calls,36.045381,-86.711075,WIRELESS CALLER
3/3/2020 2:05,911 Calls,36.173322,-86.792765,WIRELESS CALLER
3/3/2020 2:06,911 Calls,36.203674,-86.63033,WIRELESS CALLER
3/3/2020 2:06,911 Calls,36.174288,-86.749463,1051G CHICAMAUGA AVE - S
3/3/2020 2:06,911 Calls,36.178815,-86.601491,4800 OLD HICKORY BLVD - SECTOR SE
3/3/2020 2:07,911 Calls,36.15606,-86.77532,WIRELESS CALLER
3/3/2020 2:07,911 Calls,36.175511,-86.599796,WIRELESS CALLER
3/3/2020 2:07,911 Calls,36.250259,-86.717019,WIRELESS CALLER
3/3/2020 2:08,911 Calls,36.17786,-86.796951,179 8TH AVE N - NW SECTOR
3/3/2020 2:08,911 Calls,36.171219,-86.679275,WIRELESS CALLER
3/3/2020 2:09,911 Calls,36.169888,-86.681358,162 MCGAVOCK PKE - N
3/3/2020 2:09,911 Calls,,,310 N 9TH ST
3/3/2020 2:09,911 Calls,36.193665,-86.729424,2004 CAHAL AVE - SE Sector
3/3/2020 2:09,911 Calls,36.178751,-86.685798,1825A LEBANON PIKE - N
3/3/2020 2:10,911 Calls,36.180468,-86.821947,2619 CLARKSVILLE PKE - W
3/3/2020 2:10,911 Calls,36.174781,-86.750042,1051G CHICAMAUGA AVE - S
3/3/2020 2:10,911 Calls,36.311104,-86.707214,456 MOSS TRL - SE Sector
3/3/2020 2:11,911 Calls,36.136876,-86.922412,6019 B HILL CIRCLE - W SECTOR
3/3/2020 2:11,911 Calls,36.177605,-86.796967,179 8TH AVE N - NW SECTOR
3/3/2020 2:12,911 Calls,36.174052,-86.694767,2815 LEALTO COURT - SW SECTOR
3/3/2020 2:12,911 Calls,36.176777,-86.714916,WIRELESS CALLER
3/3/2020 2:12,911 Calls,36.311102,-86.707213,WIRELESS CALLER
3/3/2020 2:12,911 Calls,36.180403,-86.821904,2619 CLARKSVILLE PKE - W
3/3/2020 2:13,911 Calls,,,4190 NOLENSVILLE PKE
3/3/2020 2:13,911 Calls,,,2605 WALKER LN
3/3/2020 2:14,911 Calls,36.149472,-86.797893,WIRELESS CALLER
3/3/2020 2:15,911 Calls,36.171927,-86.790726,1608-B 8TH AV - SECTOR SE N
3/3/2020 2:15,911 Calls,36.164074,-86.789804,907 12TH AV N - SE
3/3/2020 2:15,911 Calls,36.181219,-86.67552,2817 LEALTO CT - SECTOR N
3/3/2020 2:15,911 Calls,36.175318,-86.816518,2101-D HEIMAN ST - SECTOR N
3/3/2020 2:16,911 Calls,36.173869,-86.744914,1415 FATHERLAND ST
3/3/2020 2:16,911 Calls,36.085603,-86.520982,750 BON AQUA DR - N
3/3/2020 2:17,911 Calls,36.185047,-86.748283,1051G CHICAMAUGA AVE - S
3/3/2020 2:17,911 Calls,36.143528,-86.700132,264 CRAIGMEADE DRIVE - SE SECTOR
3/3/2020 2:19,911 Calls,36.175468,-86.759419,WIRELESS CALLER
3/3/2020 2:20,911 Calls,36.137799,-86.924901,7116 E CHARLOTTE PIKE - NW SECTOR
3/3/2020 2:21,911 Calls,36.175929,-86.771715,WIRELESS CALLER
3/3/2020 2:22,911 Calls,36.18536,-86.626403,3333 LEBANON PIKE - SE
3/3/2020 2:23,911 Calls,36.137574,-86.923592,3744B OLD HICKORY BLVD - SW
3/3/2020 2:23,911 Calls,36.17137,-86.75118,WIRELESS CALLER
3/3/2020 2:23,911 Calls,,,1 TERMINAL DR
3/3/2020 2:24,911 Calls,,,3851 SAUNDERS AV
3/3/2020 2:24,911 Calls,36.192967,-86.765599,WIRELESS CALLER
3/3/2020 2:25,911 Calls,36.185734,-86.774376,828 DICKERSON PIKE - SE
3/3/2020 2:25,911 Calls,36.179695,-86.795235,1608-B 8TH AV - SECTOR SE N
3/3/2020 2:26,911 Calls,36.176133,-86.749806,1051G CHICAMAUGA AVE - S
3/3/2020 2:26,911 Calls,36.172421,-86.794739,907 12TH AV N - N
3/3/2020 2:29,911 Calls,36.12059,-86.804309,2505 21ST AV - SECTOR SE S
3/3/2020 2:30,911 Calls,36.153828,-86.74058,WIRELESS CALLER
3/3/2020 2:31,911 Calls,36.178869,-86.601427,4310 CENTRAL PIKE / LOC B - NW SECTOR
3/3/2020 2:31,911 Calls,36.153817,-86.740816,WIRELESS CALLER
3/3/2020 2:32,911 Calls,36.181111,-86.748948,WIRELESS CALLER
3/3/2020 2:32,911 Calls,,,2201 21ST AV S
3/3/2020 2:33,911 Calls,36.152637,-86.759119,232 HERMITAGE AV - SECTOR SW
3/3/2020 2:34,911 Calls,36.191379,-86.766758,WIRELESS CALLER
3/3/2020 2:34,911 Calls,36.175221,-86.749742,1051G CHICAMAUGA AVE - S
3/3/2020 2:34,911 Calls,36.173548,-86.802506,1608F ROSA L PARKS BLVD - S
3/3/2020 2:36,911 Calls,36.163774,-86.777637,166 2ND AVE N - E
3/3/2020 2:36,911 Calls,,,3811 CROUCH DR
3/3/2020 2:37,911 Calls,36.133465,-86.772165,508 INTERSTATE BLVD S - SW
3/3/2020 2:38,911 Calls,36.181294,-86.796348,1801 3RD AV - SW
3/3/2020 2:40,911 Calls,36.18006,-86.796649,1608-B 8TH AV - SECTOR N N
3/3/2020 2:41,911 Calls,36.125698,-86.753197,2320 WINFORD AVENUE - N SECTOR
3/3/2020 2:41,911 Calls,36.257931,-86.677345,96 D VANDIVER DR - SECTOR S
3/3/2020 2:42,911 Calls,36.183654,-86.624794,WIRELESS CALLER
3/3/2020 2:46,911 Calls,36.202633,-86.771715,WIRELESS CALLER
3/3/2020 2:48,911 Calls,36.174567,-86.613636,5655 FIRST BLVD - SECTOR SE
3/3/2020 2:49,911 Calls,36.180135,-86.599131,WIRELESS CALLER
3/3/2020 2:50,911 Calls,36.034791,-86.6661,WIRELESS CALLER
3/3/2020 2:52,911 Calls,36.04509,-86.662857,5138 MT VIEW RD - S Sector
3/3/2020 2:54,911 Calls,36.18094,-86.60295,WIRELESS CALLER
3/3/2020 2:58,911 Calls,36.22422,-86.774544,ID # 2300122391
3/3/2020 2:59,911 Calls,36.22422,-86.774544,ID # 2300122391
3/3/2020 3:00,911 Calls,36.176316,-86.745815,1051G CHICAMAUGA AVE - S
3/3/2020 3:00,911 Calls,36.04139,-86.660929,5341 D CANE RIDGE RD - SECTOR SE
3/3/2020 3:00,911 Calls,36.165158,-86.780362,600 DR MARTIN L KING JR BLVD - NE
3/3/2020 3:01,911 Calls,36.175522,-86.74206,WIRELESS CALLER
3/3/2020 3:03,911 Calls,36.167443,-86.791735,WIRELESS CALLER
3/3/2020 3:06,911 Calls,36.18021,-86.599091,4914 OLD HICKORY BLVD - S Sector
3/3/2020 3:08,911 Calls,36.188836,-86.606297,4800 OLD HICKORY BLVD - SECTOR SE
3/3/2020 3:08,911 Calls,36.275976,-86.742682,1345 DICKERSON PIKE S - SW
3/3/2020 3:11,911 Calls,36.156617,-86.770341,501 3RD AVENUE S NASHVILLE - N
3/3/2020 3:12,911 Calls,36.172121,-86.794674,907 12TH AV N - N
3/3/2020 3:12,911 Calls,,,3500 JOHN A MERRITT BLVD
3/3/2020 3:13,911 Calls,36.174073,-86.774719,19C OLDHAM ST - SE
3/3/2020 3:13,911 Calls,36.19833,-86.750877,1316 JEWEL ST - NE Sector
3/3/2020 3:15,911 Calls,36.045006,-86.662964,5138 MT VIEW RD - S Sector
3/3/2020 3:15,911 Calls,36.045005,-86.662967,WIRELESS CALLER
3/3/2020 3:18,911 Calls,36.054543,-86.641144,2747 C MURFREESBORO PKE - SW Sector
3/3/2020 3:18,911 Calls,36.143571,-86.700068,600-B MARRIOTT DR - SECTOR SW
3/3/2020 3:18,911 Calls,36.120408,-86.804438,2505 21ST AV - SECTOR SE S
3/3/2020 3:19,911 Calls,36.166424,-86.821561,WIRELESS CALLER
3/3/2020 3:19,911 Calls,36.176788,-86.796627,1608F ROSA L PARKS BLVD - S
3/3/2020 3:19,911 Calls,,,431 LARKIN SPRINGS RD
3/3/2020 3:20,911 Calls,36.154568,-86.764719,WIRELESS CALLER
3/3/2020 3:21,911 Calls,36.156821,-86.760449,18B ACADEMY PL - E
3/3/2020 3:21,911 Calls,36.181036,-86.755171,WIRELESS CALLER
3/3/2020 3:31,911 Calls,36.172593,-86.80609,WIRELESS CALLER
3/3/2020 3:31,911 Calls,36.183439,-86.773303,2301 BOOKER ST - E SECTOR
3/3/2020 3:31,911 Calls,36.158506,-86.82656,WIRELESS CALLER
3/3/2020 3:33,911 Calls,36.044716,-86.662302,5171 HICKORY HOLLOW PKY - SE
3/3/2020 3:37,911 Calls,36.045017,-86.662926,5171 HICKORY HOLLOW PKY - SE Sector
3/3/2020 3:38,911 Calls,36.173075,-86.76326,WIRELESS CALLER
3/3/2020 3:39,911 Calls,,,1934 VALLEY PARK DR
3/3/2020 3:40,911 Calls,36.223769,-86.582973,451 SHUTE LN - SECTOR SE
3/3/2020 3:40,911 Calls,36.271942,-86.708054,234 ANDERSON LA - E SECTOR
3/3/2020 3:42,911 Calls,36.159794,-86.802788,5043 HILLSBORO PIKE - SECTOR NE
3/3/2020 3:42,911 Calls,36.207054,-86.611254,3333 LEBANON PIKE - N
3/3/2020 3:42,911 Calls,36.20731,-86.610741,4914 OLD HICKORY BLVD - NE Sector
3/3/2020 3:49,911 Calls,36.254668,-86.684897,WIRELESS CALLER
3/3/2020 3:49,911 Calls,36.213201,-86.603208,WIRELESS 911 CALLER
3/3/2020 3:50,911 Calls,36.168065,-86.817935,WIRELESS CALLER
3/3/2020 3:50,911 Calls,36.18197,-86.772037,WIRELESS CALLER
3/3/2020 3:51,911 Calls,36.167722,-86.815896,2101 E HEIMAN ST - SW
3/3/2020 3:52,911 Calls,36.089852,-86.888037,5801 OLD HARDING PIKE - SW SECTOR
3/3/2020 3:52,911 Calls,36.167582,-86.760728,WIRELESS CALLER
3/3/2020 3:54,911 Calls,36.066902,-86.69191,3930 APACHE TRAIL - SE SECTOR
3/3/2020 3:57,911 Calls,36.190435,-86.877844,WIRELESS CALLER
3/3/2020 3:57,911 Calls,36.204865,-86.608229,WIRELESS CALLER
3/3/2020 3:58,911 Calls,36.278551,-86.773281,4884 LICKTON PIKE - SE
3/3/2020 3:59,911 Calls,36.161767,-86.623313,WIRELESS CALLER
3/3/2020 4:04,911 Calls,36.176101,-86.774976,19C OLDHAM ST - SE
3/3/2020 4:05,911 Calls,36.180124,-86.792657,WIRELESS CALLER
3/3/2020 4:07,911 Calls,36.170619,-86.788709,1316 JEWEL ST - SECTOR SW
3/3/2020 4:14,911 Calls,36.170629,-86.788645,5043 HILLSBORO PIKE - SECTOR NE
3/3/2020 4:14,911 Calls,36.143475,-86.688416,600D MARRIOTT DR - SW
3/3/2020 4:14,911 Calls,36.092244,-86.654727,630F BROOKSBORO TER - N
3/3/2020 4:17,911 Calls,36.164043,-86.75914,755 S 5TH ST - N
3/3/2020 4:19,911 Calls,36.246471,-86.66777,1327-B NEELYS BEND RD - SECTOR N
3/3/2020 4:20,911 Calls,36.234745,-86.630545,127 LEGIONS DR - S SECTOR
3/3/2020 4:20,911 Calls,36.096439,-86.940842,301 FOREST VALLEY DR - SW
3/3/2020 4:23,911 Calls,36.271341,-86.794202,4884 LICKTON PIKE - SE
3/3/2020 4:23,911 Calls,36.175017,-86.739206,121 S. 17TH ST.
3/3/2020 4:23,911 Calls,36.143314,-86.699917,B 147 B SPENCE LN - E SECTOR
3/3/2020 4:24,911 Calls,,,2800 OPRYLAND DR
3/3/2020 4:24,911 Calls,36.055927,-86.690004,WIRELESS CALLER
3/3/2020 4:25,911 Calls,36.173269,-86.810274,2101 E HEIMAN ST - N
3/3/2020 4:25,911 Calls,36.190487,-86.833237,2111 Summitt Ave - Sector SW
3/3/2020 4:26,911 Calls,36.199738,-86.620071,4914 OLD HICKORY BLVD - S Sector
3/3/2020 4:28,911 Calls,36.183151,-87.00676,5060 TIDWELL HOLLOW RD - SW
3/3/2020 4:29,911 Calls,36.17638,-86.686184,1825A LEBANON PIKE - N
3/3/2020 4:31,911 Calls,36.18964,-86.998718,4206 LIBBLE RD - SW
3/3/2020 4:31,911 Calls,36.19083,-86.998779,4206 LIBBLE RD - SW
3/3/2020 4:31,911 Calls,36.272789,-86.780815,7479 OLD HICKORY BLVD. - E SECTOR
3/3/2020 4:32,911 Calls,36.141028,-86.76605,WIRELESS CALLER
3/3/2020 4:34,911 Calls,36.15268,-86.773431,707 3RD AVENUE SOUTH - W SECTOR
3/3/2020 4:35,911 Calls,36.199738,-86.620071,4914 OLD HICKORY BLVD - S Sector
3/3/2020 4:36,911 Calls,36.201421,-86.729379,2002 CAHAL AVE - N
3/3/2020 4:37,911 Calls,36.279892,-86.802657,6292 FRUDEMAN RD - SE
3/3/2020 4:37,911 Calls,36.14357,-86.667557,571D Clairidge DR - SE Sector
3/3/2020 4:37,911 Calls,36.195133,-86.754936,1316 JEWEL ST - W Sector
3/3/2020 4:37,911 Calls,36.269281,-86.793129,3565 TRAIL HOLLOW LN - N
3/3/2020 4:39,911 Calls,36.175511,-86.751502,WIRELESS CALLER
3/3/2020 4:40,911 Calls,36.180221,-86.792808,WIRELESS CALLER
3/3/2020 4:41,911 Calls,36.270987,-86.760449,WIRELESS CALLER
3/3/2020 4:42,911 Calls,36.135265,-86.789398,1823 C 12TH AVE S - N Sector
3/3/2020 4:42,911 Calls,,,4215 HARDING PKE
3/3/2020 4:43,911 Calls,36.109453,-86.933827,301 FOREST VALLEY DR - N
3/3/2020 4:45,911 Calls,36.278905,-86.773689,1345 DICKERSON PKE - SECTOR SW
3/3/2020 4:46,911 Calls,36.176906,-86.675885,610 BEN ALLEN RD - SECTOR SE
3/3/2020 4:49,911 Calls,36.17741,-86.758347,859 GRANADA AVE - S
3/3/2020 4:52,911 Calls,36.194404,-86.750386,WIRELESS CALLER
3/3/2020 4:53,911 Calls,36.272521,-86.79491,4884 LICKTON PIKE - SE
3/3/2020 4:54,911 Calls,36.142552,-86.63533,WIRELESS CALLER
3/3/2020 4:54,911 Calls,36.189415,-86.813557,WIRELESS CALLER
3/3/2020 4:55,911 Calls,36.223534,-86.757874,WIRELESS CALLER
3/3/2020 4:56,911 Calls,36.168398,-86.783774,600 DR MARTIN L KING JR BLVD - NE
3/3/2020 4:58,911 Calls,36.276566,-86.799417,4884 LICKTON PIKE - SE
